Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3461,1161,1253,3,22,32,1,0,374,36,19140,1,1065,1,12,1294,11.648,2,0.2,4.0768
3461,1161,1253,3,22,32,1,0,374,36,19140,1,1267,1,12,111,18.176,4,0.2,5.9072
3461,1161,1253,3,22,32,1,0,374,36,19140,1,1319,1,14,588,59.712,6,0.2,5.9712
3461,1161,1253,3,22,32,1,0,374,36,19140,1,972,1,10,196,24.84,3,0.2,8.694
4482,508,550,2,678,713,0,0,207,41,77070,0,843,1,3,1357,2.08,5,0.8,-3.432
4482,508,550,2,678,713,0,0,207,41,77070,0,1739,2,13,347,1114.4,7,0.2,376.11
1205,538,585,3,397,350,0,0,266,3,90004,3,349,0,16,322,1038.84,5,0.2,51.942
1204,508,554,3,738,765,0,0,389,35,97206,3,1048,1,12,537,141.76,5,0.2,47.844
1204,508,554,3,738,765,0,0,389,35,97206,3,1511,2,0,1086,239.8,5,0.2,47.96
1204,508,554,3,738,765,0,0,389,35,97206,3,1251,1,12,1812,31.104,6,0.2,10.8864
1893,903,968,2,30,12,1,0,472,8,33319,2,665,1,3,716,254.058,7,0.7,-169.372
1893,903,968,2,30,12,1,0,472,8,33319,2,433,1,1,54,194.528,2,0.2,24.316
1893,903,968,2,30,12,1,0,472,8,33319,2,1424,1,15,1299,961.48,5,0.2,-204.3145
1859,876,942,2,578,569,2,0,94,33,43229,1,928,1,8,126,19.096,7,0.2,6.6836
1859,876,942,2,578,569,2,0,94,33,43229,1,1011,1,10,222,18.496,8,0.2,6.2424
1859,876,942,2,578,569,2,0,94,33,43229,1,1514,2,0,1014,255.984,2,0.2,54.3966
1859,876,942,2,578,569,2,0,94,33,43229,1,47,0,4,390,86.97,3,0.5,-48.7032
151,299,312,0,433,435,1,0,92,4,80906,3,290,0,9,878,300.416,8,0.2,78.8592
151,299,312,0,433,435,1,0,92,4,80906,3,77,0,5,745,230.352,3,0.2,20.1558
151,299,312,0,433,435,1,0,92,4,80906,3,240,0,9,559,218.352,3,0.2,-24.5646
151,299,312,0,433,435,1,0,92,4,80906,3,829,1,3,898,78.6,5,0.7,-62.88
151,299,312,0,433,435,1,0,92,4,80906,3,941,1,8,1601,27.552,3,0.2,9.2988
2353,854,921,3,349,391,1,0,35,28,7109,1,1151,1,12,1820,32.4,5,0.0,15.552
2353,854,921,3,349,391,1,0,35,28,7109,1,1379,1,14,1558,1082.48,8,0.0,10.8248
2353,854,921,3,349,391,1,0,35,28,7109,1,1255,1,12,1726,56.91,3,0.0,27.3168
2353,854,921,3,349,391,1,0,35,28,7109,1,197,0,9,674,77.6,4,0.0,38.024
2353,854,921,3,349,391,1,0,35,28,7109,1,744,1,3,263,14.28,1,0.0,6.5688
4943,1196,1290,3,370,392,0,0,80,11,60623,0,343,0,16,281,219.075,3,0.5,-131.445
1387,394,419,2,54,14,1,0,329,30,10024,1,232,0,9,592,26.8,2,0.0,12.864
383,303,319,3,418,438,1,0,474,20,48180,0,590,1,2,1160,9.84,3,0.0,2.8536
145,118,121,3,167,173,2,0,240,28,8701,1,676,1,3,679,45.48,3,0.0,20.9208
145,118,121,3,167,173,2,0,240,28,8701,1,544,1,2,359,289.2,6,0.0,83.868
3340,999,1075,0,692,691,0,0,16,44,22204,2,560,1,2,627,4.89,1,0.0,2.0049
2358,813,873,2,101,78,1,0,18,4,80004,3,201,0,9,391,15.136,4,0.2,3.5948
2358,813,873,2,101,78,1,0,18,4,80004,3,119,0,5,831,466.768,2,0.2,52.5114
2358,813,873,2,101,78,1,0,18,4,80004,3,194,0,9,565,15.232,1,0.2,1.7136
2358,813,873,2,101,78,1,0,18,4,80004,3,955,1,10,218,6.264,3,0.2,2.0358
252,215,229,3,762,745,1,0,184,28,7601,1,188,0,9,516,87.54,3,0.0,37.6422
780,174,185,3,23,34,1,0,429,8,33710,2,1767,2,13,36,178.384,2,0.2,22.298
780,174,185,3,23,34,1,0,429,8,33710,2,1139,1,12,1805,15.552,3,0.2,5.4432
738,301,314,0,709,722,1,0,374,36,19143,1,577,1,2,363,99.136,4,0.2,8.6744
748,251,263,3,568,561,2,0,329,30,10024,1,92,0,5,497,135.882,1,0.1,24.1568
748,251,263,3,568,561,2,0,329,30,10024,1,1647,2,11,405,3991.98,2,0.0,1995.99
748,251,263,3,568,561,2,0,329,30,10024,1,1830,2,13,1244,275.94,6,0.0,80.0226
748,251,263,3,568,561,2,0,329,30,10024,1,1479,2,0,1107,360.0,4,0.0,129.6
748,251,263,3,568,561,2,0,329,30,10024,1,1382,1,14,1572,43.57,1,0.0,13.071
667,207,221,3,279,280,1,0,262,3,90805,3,909,1,8,1194,7.16,2,0.0,3.58
2668,688,739,3,302,306,1,0,196,3,92345,3,829,1,3,898,251.52,6,0.2,81.744
2668,688,739,3,302,306,1,0,196,3,92345,3,1510,2,0,1016,99.99,1,0.0,34.9965
3868,1180,1272,2,208,232,1,0,317,40,37130,2,205,0,9,1531,15.992,1,0.2,0.9995
4624,801,860,0,602,588,0,0,374,36,19143,1,1816,2,13,47,290.898,3,0.4,-67.8762
4624,801,860,0,602,588,0,0,374,36,19143,1,1312,1,14,665,54.224,2,0.2,3.389
4624,801,860,0,602,588,0,0,374,36,19143,1,103,0,5,825,786.744,4,0.3,-258.5016
4624,801,860,0,602,588,0,0,374,36,19143,1,958,1,10,1358,100.24,10,0.2,33.831
4624,801,860,0,602,588,0,0,374,36,19143,1,694,1,3,699,37.764,6,0.7,-27.6936
4653,690,741,2,388,388,0,0,374,36,19134,1,1847,2,13,40,82.8,2,0.4,-20.7
4653,690,741,2,388,388,0,0,374,36,19134,1,684,1,3,902,20.724,2,0.7,-13.816
4653,690,741,2,388,388,0,0,374,36,19134,1,717,1,3,1627,4.896,3,0.7,-3.4272
1304,486,527,2,197,239,0,0,266,3,90045,3,716,1,3,1511,4.752,1,0.2,1.6038
1304,486,527,2,197,239,0,0,266,3,90045,3,1604,2,6,805,959.984,2,0.2,335.9944
1304,486,527,2,197,239,0,0,266,3,90045,3,807,1,3,259,14.368,4,0.2,4.49
368,152,158,3,11,27,1,0,438,3,94122,3,769,1,3,1578,7.712,2,0.2,2.7956
368,152,158,3,11,27,1,0,438,3,94122,3,370,0,16,834,698.352,3,0.2,-17.4588
1166,434,465,2,434,441,0,0,249,42,84041,3,905,1,8,1195,4.96,4,0.0,2.3312
265,76,77,2,349,391,1,0,374,36,19140,1,474,1,2,1120,17.856,4,0.2,1.116
265,76,77,2,349,391,1,0,374,36,19140,1,781,1,3,648,509.97,10,0.7,-407.976
265,76,77,2,349,391,1,0,374,36,19140,1,925,1,8,1499,30.992,13,0.2,10.0724
265,76,77,2,349,391,1,0,374,36,19140,1,1704,2,13,1484,71.928,12,0.4,8.3916
4395,583,632,3,173,140,0,0,25,41,78745,0,1294,1,14,660,88.8,4,0.2,-2.22
4191,1052,1136,3,134,168,0,0,438,3,94122,3,1762,2,13,149,47.976,3,0.2,4.7976
3489,1072,1158,3,746,731,0,0,269,19,1852,1,609,1,2,334,7.56,3,0.0,3.0996
3489,1072,1158,3,746,731,0,0,269,19,1852,1,1034,1,12,537,24.56,2,0.0,11.5432
3489,1072,1158,3,746,731,0,0,269,19,1852,1,515,1,2,277,12.96,2,0.0,4.1472
2157,803,862,0,5,3,2,0,329,30,10009,1,1464,2,0,1375,6.79,1,0.0,2.3086
2157,803,862,0,5,3,2,0,329,30,10009,1,1144,1,12,1663,24.56,2,0.0,11.5432
2157,803,862,0,5,3,2,0,329,30,10009,1,728,1,3,64,3.048,1,0.2,1.0668
2157,803,862,0,5,3,2,0,329,30,10009,1,1144,1,12,1663,49.12,4,0.0,23.0864
2157,803,862,0,5,3,2,0,329,30,10009,1,845,1,3,683,4355.168,4,0.2,1415.4296
2292,675,725,3,386,365,0,0,329,30,10035,1,19,0,4,1420,388.704,6,0.2,-4.8588
2292,675,725,3,386,365,0,0,329,30,10035,1,853,1,7,1,8.26,2,0.0,3.7996
2292,675,725,3,386,365,0,0,329,30,10035,1,552,1,2,527,17.04,4,0.0,6.9864
2292,675,725,3,386,365,0,0,329,30,10035,1,1183,1,12,105,34.4,5,0.0,15.824
2163,688,740,3,326,324,1,0,74,31,28205,2,1180,1,12,1471,36.24,5,0.2,11.325
3909,964,1040,0,775,780,1,0,94,9,31907,2,397,1,1,300,647.84,8,0.0,168.4384
3909,964,1040,0,775,780,1,0,94,9,31907,2,959,1,10,232,20.7,2,0.0,9.936
3702,1145,1237,3,445,427,0,0,329,30,10009,1,959,1,10,232,20.7,2,0.0,9.936
3702,1145,1237,3,445,427,0,0,329,30,10009,1,61,0,5,750,488.646,3,0.1,86.8704
3702,1145,1237,3,445,427,0,0,329,30,10009,1,594,1,2,1141,5.56,2,0.0,1.4456
3702,1145,1237,3,445,427,0,0,329,30,10009,1,137,0,9,591,47.12,8,0.0,20.7328
281,212,226,3,351,402,0,0,438,3,94109,3,1352,1,14,776,211.96,4,0.0,8.4784
2560,848,909,1,517,525,1,0,274,5,6040,1,735,1,3,1644,23.2,4,0.0,10.44
2560,848,909,1,517,525,1,0,274,5,6040,1,1431,1,15,1496,7.36,2,0.0,0.1472
2560,848,909,1,517,525,1,0,274,5,6040,1,1369,1,14,1264,104.79,7,0.0,29.3412
2560,848,909,1,517,525,1,0,274,5,6040,1,20,0,4,167,1043.92,4,0.0,271.4192
2903,1038,1121,3,312,315,0,0,189,41,78550,0,1150,1,12,1717,25.92,5,0.2,9.396
2903,1038,1121,3,312,315,0,0,189,41,78550,0,1360,1,14,664,53.424,3,0.2,4.6746
4242,161,167,3,26,59,0,0,489,1,85705,3,717,1,3,1627,8.16,5,0.7,-5.712
4242,161,167,3,26,59,0,0,489,1,85705,3,1571,2,0,1106,1023.936,8,0.2,179.1888
4242,161,167,3,26,59,0,0,489,1,85705,3,492,1,2,1131,9.24,1,0.2,0.924
4242,161,167,3,26,59,0,0,489,1,85705,3,1518,2,0,1088,479.04,10,0.2,-29.94
4605,828,890,0,527,550,1,0,393,11,62301,0,1200,1,12,1750,99.136,4,0.2,30.98
4879,1118,1207,3,46,26,1,0,156,19,2038,1,374,0,16,1200,1488.424,7,0.3,-297.6848
1200,388,415,3,618,659,0,0,207,41,77095,0,390,1,1,819,8.652,3,0.8,-20.3322
1200,388,415,3,618,659,0,0,207,41,77095,0,1390,1,14,130,23.832,3,0.2,2.6811
1200,388,415,3,618,659,0,0,207,41,77095,0,650,1,3,714,12.176,4,0.8,-18.8728
2241,854,917,0,56,18,1,0,438,3,94109,3,1278,1,12,1474,50.96,7,0.0,25.48
2241,854,917,0,56,18,1,0,438,3,94109,3,731,1,3,1485,49.536,3,0.2,17.3376
1128,437,468,2,447,450,1,0,474,20,48180,0,1591,2,0,1460,41.9,2,0.0,8.799
4502,561,610,3,227,227,0,0,369,8,33024,2,320,0,16,853,375.4575,3,0.45,-157.0095
4502,561,610,3,227,227,0,0,369,8,33024,2,1526,2,0,1010,83.976,3,0.2,-1.0497
1097,566,615,3,215,213,1,0,374,36,19140,1,1634,2,11,986,482.34,4,0.7,-337.638
1097,566,615,3,215,213,1,0,374,36,19140,1,203,0,9,21,2.96,1,0.2,0.777
203,270,280,0,564,560,0,0,83,33,45231,1,629,1,2,474,2.624,1,0.2,0.4264
2842,1218,1312,3,545,544,0,0,329,30,10009,1,638,1,3,146,23.36,4,0.2,7.884
2842,1218,1312,3,545,544,0,0,329,30,10009,1,1513,2,0,1023,39.98,2,0.0,13.5932
4276,209,220,2,364,339,0,0,121,45,98198,3,1796,2,13,1168,246.384,2,0.2,27.7182
4276,209,220,2,364,339,0,0,121,45,98198,3,1609,2,6,401,1799.97,3,0.0,701.9883
4274,123,124,2,99,72,1,0,371,11,61604,0,798,1,3,1625,12.462,3,0.8,-20.5623
2868,1065,1151,3,782,779,2,0,245,26,89115,3,824,1,3,1577,75.792,3,0.2,25.5798
4108,1165,1255,2,713,674,1,0,504,37,2886,1,1318,1,14,13,49.96,2,0.0,9.4924
4108,1165,1255,2,713,674,1,0,504,37,2886,1,1173,1,12,1747,12.96,2,0.0,6.2208
1091,536,583,3,330,319,2,0,215,20,49201,0,1441,1,15,84,70.12,4,0.0,21.036
1832,809,869,2,24,44,0,0,207,41,77036,0,1349,1,14,1520,35.952,3,0.2,3.5952
1832,809,869,2,24,44,0,0,207,41,77036,0,48,0,4,1351,2396.2656,4,0.32,-317.1528
1832,809,869,2,24,44,0,0,207,41,77036,0,1323,1,14,469,131.136,4,0.2,-32.784
1832,809,869,2,24,44,0,0,207,41,77036,0,1461,2,0,1461,57.584,2,0.2,0.7198
167,298,310,0,459,477,0,0,295,8,33180,2,1140,1,12,1764,9.568,2,0.2,3.4684
649,78,79,3,708,708,1,0,521,31,28403,2,582,1,2,250,39.072,6,0.2,9.768
3154,1230,1326,3,641,654,0,0,329,30,10024,1,462,1,1,1494,35.91,3,0.0,9.6957
3140,1215,1309,3,430,432,0,0,438,3,94110,3,1461,2,0,1461,179.95,5,0.0,37.7895
3140,1215,1309,3,430,432,0,0,438,3,94110,3,1612,2,6,1446,1199.976,3,0.2,434.9913
3140,1215,1309,3,430,432,0,0,438,3,94110,3,1228,1,12,1647,27.15,5,0.0,13.3035
3140,1215,1309,3,430,432,0,0,438,3,94110,3,339,0,16,325,1004.024,7,0.2,-112.9527
3140,1215,1309,3,430,432,0,0,438,3,94110,3,1190,1,12,1655,9.68,1,0.0,4.6464
3140,1215,1309,3,430,432,0,0,438,3,94110,3,995,1,10,1435,28.35,9,0.0,13.608
3140,1215,1309,3,430,432,0,0,438,3,94110,3,1144,1,12,1692,55.98,1,0.0,27.4302
3140,1215,1309,3,430,432,0,0,438,3,94110,3,15,0,4,1183,1336.829,13,0.15,31.4548
3140,1215,1309,3,430,432,0,0,438,3,94110,3,114,0,5,1172,113.568,2,0.2,-18.4548
3647,1180,1274,3,421,443,1,0,452,45,98105,3,1024,1,12,1694,139.86,7,0.0,65.7342
3647,1180,1274,3,421,443,1,0,452,45,98105,3,77,0,5,745,307.136,4,0.2,26.8744
3246,1060,1144,3,146,132,0,0,208,3,92646,3,617,1,2,375,95.92,8,0.0,25.8984
2452,680,730,3,584,608,0,0,266,3,90004,3,133,0,5,326,383.8,5,0.2,38.38
3892,1183,1277,3,775,780,1,0,407,15,40475,2,1234,1,12,1778,5.78,1,0.0,2.8322
3020,960,1038,3,709,722,1,0,266,3,90045,3,523,1,2,138,9.32,4,0.0,2.7028
3020,960,1038,3,709,722,1,0,266,3,90045,3,848,1,7,1618,15.25,1,0.0,7.015
514,135,137,0,356,381,0,0,267,4,80027,3,1573,2,0,956,196.752,6,0.2,56.5662
3314,1166,1259,3,533,529,1,0,247,19,1841,1,307,0,9,1612,56.56,4,0.0,14.7056
3314,1166,1259,3,533,529,1,0,247,19,1841,1,1322,1,14,472,32.7,3,0.0,8.502
3910,1112,1198,2,560,557,0,0,215,22,39212,2,49,0,5,848,866.4,4,0.0,225.264
3790,1200,1293,2,390,349,1,0,64,20,48187,0,254,0,9,457,28.4,2,0.0,11.076
3790,1200,1293,2,390,349,1,0,64,20,48187,0,696,1,3,717,287.92,8,0.0,138.2016
22,201,210,0,682,697,2,0,328,30,10801,1,1616,2,11,604,69.99,1,0.0,30.0957
3845,1150,1244,3,431,440,1,0,434,41,78207,0,480,1,2,521,6.672,6,0.2,0.5004
4574,681,733,3,627,651,2,0,164,31,28052,2,828,1,3,702,189.588,2,0.7,-145.3508
4574,681,733,3,627,651,2,0,164,31,28052,2,1589,2,0,917,408.744,7,0.2,76.6395
4574,681,733,3,627,651,2,0,164,31,28052,2,1589,2,0,917,291.96,5,0.2,54.7425
4574,681,733,3,627,651,2,0,164,31,28052,2,1308,1,14,1658,4.768,2,0.2,-0.7748
2124,727,779,0,190,202,0,0,269,19,1852,1,1388,1,14,979,714.3,5,0.0,207.147
4310,293,309,3,518,542,0,0,216,8,32216,2,664,1,3,925,4.812,2,0.7,-3.6892
4310,293,309,3,518,542,0,0,216,8,32216,2,1536,2,0,311,247.8,5,0.2,-18.585
2434,732,785,2,604,610,2,0,80,11,60623,0,1649,2,11,396,1007.979,3,0.3,43.1991
2434,732,785,2,604,610,2,0,80,11,60623,0,1144,1,12,1692,313.488,7,0.2,113.6394
3403,1135,1225,3,65,102,1,0,207,41,77070,0,1158,1,12,1680,31.872,8,0.2,11.5536
3938,928,999,2,183,185,1,0,329,30,10024,1,105,0,5,747,207.846,3,0.1,2.3094
1948,807,866,2,597,603,0,0,123,20,48227,0,146,0,9,135,12.22,1,0.0,3.666
1948,807,866,2,597,603,0,0,123,20,48227,0,1292,1,14,634,194.94,3,0.0,23.3928
1948,807,866,2,597,603,0,0,123,20,48227,0,1383,1,14,580,70.95,3,0.0,20.5755
1948,807,866,2,597,603,0,0,123,20,48227,0,1157,1,12,1833,91.36,4,0.0,42.0256
1948,807,866,2,597,603,0,0,123,20,48227,0,90,0,5,1207,242.94,3,0.0,29.1528
1948,807,866,2,597,603,0,0,123,20,48227,0,962,1,10,231,22.05,7,0.0,10.584
3883,975,1054,2,739,770,0,0,94,12,47201,0,143,0,9,729,2.91,1,0.0,1.3677
2750,668,716,2,621,622,0,0,23,30,13021,1,488,1,2,1154,59.52,3,0.0,15.4752
2750,668,716,2,621,622,0,0,23,30,13021,1,1340,1,14,633,161.94,3,0.0,9.7164
2750,668,716,2,621,622,0,0,23,30,13021,1,536,1,2,348,263.88,6,0.0,71.2476
2750,668,716,2,621,622,0,0,23,30,13021,1,569,1,2,29,30.48,3,0.0,7.9248
2750,668,716,2,621,622,0,0,23,30,13021,1,634,1,2,1151,9.84,3,0.0,2.8536
2750,668,716,2,621,622,0,0,23,30,13021,1,1766,2,13,308,35.12,4,0.0,9.1312
3750,1167,1260,3,246,245,1,0,2,33,44312,1,328,0,16,427,284.364,2,0.4,-75.8304
3750,1167,1260,3,246,245,1,0,2,33,44312,1,1297,1,14,520,665.408,2,0.2,66.5408
1701,898,965,3,431,440,1,0,336,34,73071,0,1507,2,0,1074,63.88,4,0.0,24.9132
4215,30,28,3,669,671,0,0,96,3,94521,3,51,0,5,753,129.568,2,0.2,-24.294
4681,826,890,3,560,557,0,0,116,11,62521,0,88,0,5,833,747.558,3,0.3,-96.1146
4681,826,890,3,560,557,0,0,116,11,62521,0,857,1,7,1493,8.928,2,0.2,3.348
919,578,630,3,371,397,0,0,452,45,98115,3,426,1,1,22,103.92,4,0.0,36.372
919,578,630,3,371,397,0,0,452,45,98115,3,1586,2,0,1005,899.91,9,0.0,377.9622
919,578,630,3,371,397,0,0,452,45,98115,3,679,1,3,57,51.312,3,0.2,18.6006
1846,687,741,3,755,734,2,0,375,1,85023,3,137,0,9,591,23.56,5,0.2,7.068
1846,687,741,3,755,734,2,0,375,1,85023,3,336,0,16,376,1272.63,6,0.5,-814.4832
1846,687,741,3,755,734,2,0,375,1,85023,3,651,1,3,1283,28.485,5,0.7,-20.889
1846,687,741,3,755,734,2,0,375,1,85023,3,1444,1,15,1300,185.376,2,0.2,-34.758
1846,687,741,3,755,734,2,0,375,1,85023,3,430,1,1,653,78.272,2,0.2,5.8704
4361,314,332,3,408,394,2,0,361,11,60068,0,240,0,9,559,254.744,7,0.6,-312.0614
3893,985,1064,3,236,210,1,0,8,41,79109,0,23,0,4,384,205.3328,2,0.32,-36.2352
4504,901,968,2,136,176,0,0,80,11,60610,0,729,1,3,409,4.788,3,0.8,-7.9002
1513,583,632,3,513,517,1,0,257,30,11757,1,1248,1,12,538,55.48,1,0.0,26.6304
541,256,265,2,400,366,0,0,438,3,94110,3,1378,1,14,1364,340.92,3,0.0,3.4092
541,256,265,2,400,366,0,0,438,3,94110,3,9,0,4,1430,222.666,2,0.15,10.4784
541,256,265,2,400,366,0,0,438,3,94110,3,1784,2,13,1390,703.968,4,0.2,87.996
541,256,265,2,400,366,0,0,438,3,94110,3,1334,1,14,508,92.52,6,0.0,24.9804
541,256,265,2,400,366,0,0,438,3,94110,3,1106,1,12,1331,62.65,7,0.0,28.819
541,256,265,2,400,366,0,0,438,3,94110,3,1219,1,12,1697,94.85,5,0.0,45.528
1756,758,818,3,432,444,1,0,266,3,90008,3,1684,2,13,442,95.76,6,0.2,7.182
2512,853,920,3,353,363,0,0,488,30,12180,1,232,0,9,592,40.2,3,0.0,19.296
1709,745,803,3,367,385,1,0,329,30,10024,1,566,1,2,1296,14.7,5,0.0,6.615
1709,745,803,3,367,385,1,0,329,30,10024,1,1314,1,14,659,704.25,5,0.0,84.51
434,224,236,3,788,788,0,0,437,3,92024,3,1496,2,0,920,9.09,3,0.0,1.9089
344,160,167,3,270,269,0,0,329,30,10024,1,542,1,2,1304,5.96,2,0.0,1.6688
344,160,167,3,270,269,0,0,329,30,10024,1,1535,2,0,1004,159.98,2,0.0,57.5928
3615,1048,1130,0,543,536,2,0,266,3,90045,3,996,1,10,134,29.6,2,0.0,14.8
3615,1048,1130,0,543,536,2,0,266,3,90045,3,6,0,4,1188,514.165,5,0.15,-30.245
3615,1048,1130,0,543,536,2,0,266,3,90045,3,1747,2,13,1844,279.96,5,0.2,17.4975
642,246,254,0,663,720,0,0,80,11,60610,0,1720,2,13,157,2735.952,6,0.2,341.994
421,125,127,2,184,125,2,0,209,41,77340,0,1692,2,13,1483,7.992,1,0.2,0.5994
421,125,127,2,184,125,2,0,209,41,77340,0,1465,2,0,1009,63.984,2,0.2,10.3974
421,125,127,2,184,125,2,0,209,41,77340,0,536,1,2,348,70.368,2,0.2,6.1572
171,203,216,3,39,63,0,0,410,30,14609,1,1354,1,14,647,449.15,5,0.0,8.983
171,203,216,3,39,63,0,0,410,30,14609,1,888,1,7,455,11.07,3,0.0,5.0922
2781,701,755,3,716,704,0,0,452,45,98115,3,1483,2,0,1465,93.98,2,0.0,13.1572
4568,655,704,2,651,650,0,0,289,40,38109,2,334,0,16,284,189.882,3,0.4,-94.941
1255,590,639,3,495,488,0,0,150,2,72701,2,858,1,7,1514,105.42,2,0.0,51.6558
2105,770,829,3,669,671,0,0,104,3,92627,3,740,1,3,448,119.616,8,0.2,40.3704
2105,770,829,3,669,671,0,0,104,3,92627,3,311,0,9,882,255.76,4,0.0,81.8432
2105,770,829,3,669,671,0,0,104,3,92627,3,92,0,5,497,241.568,2,0.2,18.1176
2105,770,829,3,669,671,0,0,104,3,92627,3,138,0,9,509,69.3,9,0.0,22.869
4520,721,776,3,548,490,1,0,362,4,80134,3,705,1,3,1602,22.62,2,0.7,-15.08
4520,721,776,3,548,490,1,0,362,4,80134,3,704,1,3,711,14.952,2,0.7,-11.9616
4520,721,776,3,548,490,1,0,362,4,80134,3,67,0,5,769,801.568,2,0.2,50.098
4520,721,776,3,548,490,1,0,362,4,80134,3,668,1,3,1513,2.376,3,0.7,-1.9008
4520,721,776,3,548,490,1,0,362,4,80134,3,1044,1,12,1617,32.792,1,0.2,11.8871
3504,1189,1282,2,246,245,1,0,329,30,10024,1,766,1,3,241,15.92,5,0.2,5.373
1401,352,375,3,160,157,0,0,21,9,30318,2,525,1,2,1353,2.74,1,0.0,0.7398
1401,352,375,3,160,157,0,0,21,9,30318,2,601,1,2,1153,8.34,3,0.0,2.1684
1401,352,375,3,160,157,0,0,21,9,30318,2,1331,1,14,1260,46.74,3,0.0,11.685
1401,352,375,3,160,157,0,0,21,9,30318,2,776,1,3,650,6354.95,5,0.0,3177.475
3511,1203,1294,0,475,481,0,0,167,23,64118,0,179,0,9,626,126.3,3,0.0,40.416
3511,1203,1294,0,475,481,0,0,167,23,64118,0,1530,2,0,1399,38.04,2,0.0,12.1728
1794,847,911,0,459,477,0,0,330,33,43055,1,542,1,2,1304,7.152,3,0.2,0.7152
4072,1227,1322,3,95,100,0,0,266,3,90049,3,599,1,2,1134,6.63,3,0.0,1.7901
4072,1227,1322,3,95,100,0,0,266,3,90049,3,513,1,2,1123,5.88,2,0.0,1.7052
3355,930,1003,3,15,11,2,0,175,24,59405,3,1610,2,6,397,2999.95,5,0.0,1379.977
3355,930,1003,3,15,11,2,0,175,24,59405,3,1413,1,14,125,51.45,3,0.0,13.8915
3355,930,1003,3,15,11,2,0,175,24,59405,3,1117,1,12,779,11.96,2,0.0,5.382
3355,930,1003,3,15,11,2,0,175,24,59405,3,1412,1,14,1556,1126.02,3,0.0,56.301
1568,357,379,3,192,212,0,0,207,41,77041,0,1462,2,0,1598,18.392,1,0.2,5.2877
1568,357,379,3,192,212,0,0,207,41,77041,0,1315,1,14,417,129.568,2,0.2,-25.9136
1568,357,379,3,192,212,0,0,207,41,77041,0,648,1,3,1837,14.112,9,0.8,-21.168
3707,931,1001,0,490,505,1,0,123,20,48234,0,334,0,16,284,210.98,2,0.0,21.098
4618,712,764,0,463,475,0,0,266,3,90032,3,1812,2,13,1099,55.176,3,0.2,-12.4146
4618,712,764,0,463,475,0,0,266,3,90032,3,1569,2,0,911,66.26,2,0.0,27.1666
1579,589,641,3,70,106,0,0,247,19,1841,1,926,1,8,1499,22.2,5,0.0,10.434
3074,1168,1262,3,593,584,2,0,238,8,33801,2,104,0,5,741,683.952,3,0.2,42.747
3074,1168,1262,3,593,584,2,0,238,8,33801,2,194,0,9,565,45.696,3,0.2,5.1408
4434,487,529,3,507,541,0,0,374,36,19134,1,1419,1,14,574,36.336,3,0.2,-7.2672
4434,487,529,3,507,541,0,0,374,36,19134,1,1442,1,15,1043,666.248,1,0.2,-149.9058
4434,487,529,3,507,541,0,0,374,36,19134,1,856,1,7,1615,52.512,6,0.2,19.692
838,542,588,2,414,414,1,0,266,3,90036,3,58,0,5,1378,190.72,1,0.2,11.92
4857,1127,1217,3,344,354,0,0,266,3,90032,3,155,0,9,1538,47.94,3,0.0,2.397
2772,720,773,2,647,639,0,0,310,0,36116,2,1709,2,13,1242,979.95,5,0.0,274.386
2772,720,773,2,647,639,0,0,310,0,36116,2,741,1,3,1309,22.75,5,0.0,11.375
2111,757,815,3,1,24,0,0,293,1,85204,3,1335,1,14,1505,16.768,2,0.2,1.4672
4826,1124,1214,2,275,259,0,0,80,11,60653,0,737,1,3,1301,42.616,7,0.8,-68.1856
1433,566,616,3,532,496,2,0,329,30,10009,1,827,1,3,412,10.752,4,0.2,3.36
1257,570,619,3,212,197,0,0,194,15,42420,2,401,1,1,610,152.94,3,0.0,41.2938
1257,570,619,3,212,197,0,0,194,15,42420,2,93,0,5,1450,283.92,4,0.0,70.98
495,22,20,0,68,99,0,0,177,47,54302,0,1495,2,0,600,468.9,6,0.0,206.316
2269,759,816,0,278,270,1,0,489,1,85705,3,1760,2,13,968,380.864,8,0.2,38.0864
4392,581,631,3,465,469,0,0,464,33,45503,1,1354,1,14,647,646.776,9,0.2,-145.5246
58,99,102,3,592,591,0,0,154,41,76106,0,1497,2,0,1401,58.112,2,0.2,7.264
58,99,102,3,592,591,0,0,154,41,76106,0,1780,2,13,1660,100.792,1,0.2,6.2995
58,99,102,3,592,591,0,0,154,41,76106,0,162,0,9,513,66.112,4,0.6,-84.2928
4057,1196,1289,0,53,8,2,0,329,30,10035,1,654,1,3,264,41.28,6,0.2,13.932
4057,1196,1289,0,53,8,2,0,329,30,10035,1,1195,1,12,1681,13.36,2,0.0,6.4128
985,550,595,2,215,213,1,0,80,11,60653,0,1306,1,14,824,250.272,9,0.2,15.642
985,550,595,2,215,213,1,0,80,11,60653,0,836,1,3,673,11.364,3,0.8,-17.046
985,550,595,2,215,213,1,0,80,11,60653,0,1434,1,15,1496,8.72,5,0.2,-1.744
2262,681,729,2,67,87,0,0,438,3,94110,3,80,0,5,786,1121.568,2,0.2,0.0
3057,1131,1218,0,629,662,0,0,216,8,32216,2,245,0,9,874,34.504,1,0.2,6.0382
